Estado do Cliente,Categoria do Produto,Valor Total,Status Real,Status Previsto,Acerto do Modelo
SP,housewares,52.16,1,1,True
ES,housewares,167.73,1,1,True
RJ,watches_gifts,162.89,1,1,True
SP,stationery,22.29,1,1,True
SP,bed_bath_table,194.85000000000002,1,1,True
RJ,telephony,44.089999999999996,1,1,True
SP,computers_accessories,196.16,1,1,True
SP,sports_leisure,133.18,1,1,True
SP,books_general_interest,70.03999999999999,1,1,True
SC,health_beauty,817.0799999999999,1,1,True
SP,auto,188.51000000000002,1,1,True
SP,home_appliances,57.79,1,1,True
RJ,housewares,110.4,1,1,True
SP,computers_accessories,175.08,1,1,True
SP,garden_tools,68.37,1,1,True
MT,telephony,35.56,1,1,True
SP,furniture_decor,158.83,1,1,True
SP,toys,192.75,1,1,True
RJ,furniture_decor,62.01,1,1,True
MG,bed_bath_table,95.22,1,1,True
SP,computers_accessories,92.83,1,1,True
RJ,sports_leisure,1046.56,1,1,True
GO,consoles_games,112.82,1,1,True
SP,bed_bath_table,29.75,1,1,True
SP,housewares,38.62,1,1,True
SP,health_beauty,43.75,1,1,True
RS,sports_leisure,41.0,1,1,True
SP,computers_accessories,153.54000000000002,1,1,True
SP,health_beauty,367.56,1,1,True
MG,baby,71.27,1,1,True
SP,furniture_decor,167.53,1,1,True
RJ,fashion_bags_accessories,44.42,1,1,True
SP,bed_bath_table,116.23,1,1,True
PR,telephony,37.0,1,1,True
DF,perfumery,71.14,1,1,True
SP,bed_bath_table,116.23,1,1,True
PR,computers_accessories,85.54,1,1,True
MG,health_beauty,342.02,1,1,True
SP,sports_leisure,49.800000000000004,1,1,True
SP,telephony,152.41,1,1,True
MG,computers_accessories,95.21000000000001,1,1,True
CE,health_beauty,130.0,1,1,True
PE,watches_gifts,76.19,1,1,True
SP,watches_gifts,565.5,1,1,True
SP,computers_accessories,61.75,1,1,True
DF,pet_shop,115.16,1,1,True
SP,computers_accessories,42.06,1,1,True
SP,furniture_decor,58.62,1,1,True
SC,health_beauty,357.81,1,1,True
RJ,home_construction,124.49000000000001,1,1,True
DF,bed_bath_table,55.65,1,1,True
GO,fixed_telephony,50.95,1,1,True
RS,housewares,154.18,1,1,True
SP,books_general_interest,164.46,1,1,True
SP,sports_leisure,46.760000000000005,1,1,True
PR,garden_tools,35.75,1,1,True
SP,furniture_decor,31.72,1,1,True
RS,sports_leisure,59.01,1,1,True
SP,auto,84.3,1,1,True
SP,bed_bath_table,58.61,1,1,True
SP,office_furniture,148.45,1,1,True
MG,toys,252.0,1,1,True
SP,telephony,86.83,1,1,True
SP,bed_bath_table,98.38,1,1,True
GO,baby,556.83,1,1,True
GO,cool_stuff,345.47,1,1,True
BA,sports_leisure,54.82,1,1,True
SP,bed_bath_table,148.51000000000002,1,1,True
MG,toys,25.09,1,1,True
SC,furniture_decor,225.24,1,1,True
MG,cool_stuff,142.12,1,1,True
MA,office_furniture,244.74,1,1,True
SP,bed_bath_table,56.78,1,1,True
DF,auto,194.5,1,1,True
SP,sports_leisure,328.38,1,1,True
SP,watches_gifts,62.39,1,1,True
RJ,computers_accessories,64.11,1,1,True
SP,furniture_decor,67.23,1,1,True
SP,computers_accessories,28.380000000000003,0,1,False
BA,health_beauty,159.27,1,1,True
MG,health_beauty,139.98000000000002,1,1,True
SP,furniture_decor,15.290000000000001,1,1,True
PR,sports_leisure,239.09,1,1,True
SP,agro_industry_and_commerce,286.17,1,1,True
SP,watches_gifts,136.58,1,1,True
SP,auto,160.51000000000002,1,1,True
RJ,construction_tools_construction,309.21,1,1,True
SC,stationery,127.01,1,1,True
RJ,sports_leisure,139.52,1,1,True
MG,sports_leisure,162.9,1,1,True
MT,home_appliances_2,257.3,1,1,True
RS,bed_bath_table,42.76,1,1,True
SP,health_beauty,845.81,1,1,True
SP,garden_tools,25.46,0,1,False
MA,bed_bath_table,118.01,1,1,True
RJ,furniture_decor,32.95,1,1,True
SP,watches_gifts,419.67,1,1,True
SP,bed_bath_table,118.67999999999999,1,1,True
SP,construction_tools_lights,365.38,1,1,True
RJ,housewares,76.61000000000001,1,1,True
PR,housewares,82.63,1,1,True
SP,bed_bath_table,125.86999999999999,1,1,True
RJ,computers_accessories,193.57,1,1,True
SP,computers_accessories,175.08,1,1,True
MG,electronics,83.0,1,1,True
GO,computers_accessories,183.13,1,1,True
MG,small_appliances_home_oven_and_coffee,175.34,1,1,True
RJ,health_beauty,346.76,1,1,True
MG,pet_shop,79.07,1,1,True
MG,cool_stuff,136.7,1,1,True
RJ,bed_bath_table,103.33000000000001,1,1,True
PA,furniture_decor,123.14,1,1,True
SP,computers_accessories,30.75,1,1,True
RS,fashion_bags_accessories,99.15,1,1,True
RJ,furniture_decor,53.690000000000005,1,1,True
DF,bed_bath_table,103.35,1,1,True
SP,telephony,24.68,1,1,True
MS,watches_gifts,923.17,1,1,True
SP,musical_instruments,63.01,1,1,True
RS,perfumery,85.49000000000001,1,1,True
MG,housewares,214.76000000000002,1,1,True
BA,auto,242.8,1,1,True
PE,health_beauty,84.14,1,1,True
SC,health_beauty,94.74,1,1,True
SP,housewares,40.339999999999996,1,1,True
RS,watches_gifts,73.49,1,1,True
SP,bed_bath_table,41.540000000000006,1,1,True
PE,auto,136.08,1,1,True
SP,bed_bath_table,920.2,1,1,True
SE,market_place,195.53,1,1,True
SP,tablets_printing_image,111.19,1,1,True
PR,furniture_decor,52.5,1,1,True
RJ,watches_gifts,238.41,1,1,True
SP,pet_shop,111.49,1,1,True
SP,signaling_and_security,28.27,1,1,True
SC,auto,51.1,1,1,True
SP,computers_accessories,78.09,1,1,True
MG,auto,82.9,1,1,True
PA,perfumery,82.67,1,1,True
SP,health_beauty,69.14,0,1,False
SP,office_furniture,246.04000000000002,1,1,True
BA,garden_tools,72.88,1,1,True
SP,perfumery,67.73,1,1,True
MG,health_beauty,76.65,1,1,True
SP,bed_bath_table,58.74,1,1,True
SP,watches_gifts,46.39,1,1,True
RJ,watches_gifts,71.49,1,1,True
RS,housewares,41.0,1,1,True
RJ,fashion_bags_accessories,63.1,1,1,True
SC,bed_bath_table,53.22,1,1,True
SP,bed_bath_table,147.78,1,1,True
PR,fashion_shoes,45.0,1,1,True
SP,sports_leisure,34.68,1,1,True
SP,sports_leisure,47.29,1,1,True
SP,housewares,40.43,1,1,True
RJ,cool_stuff,126.0,1,1,True
TO,cool_stuff,162.47,1,1,True
BA,bed_bath_table,233.81,1,1,True
PR,home_appliances,52.01,1,1,True
SP,sports_leisure,115.15,1,1,True
SP,furniture_decor,142.21,1,1,True
PB,computers_accessories,42.75,1,1,True
SE,sports_leisure,134.95999999999998,1,1,True
MG,furniture_decor,66.18,1,1,True
SP,watches_gifts,368.38,1,1,True
SP,computers_accessories,111.82,1,1,True
PA,cool_stuff,236.66,1,1,True
SP,health_beauty,69.14,1,1,True
SP,furniture_decor,51.94,1,1,True
SP,pet_shop,121.19,1,1,True
RJ,perfumery,112.06,1,1,True
RJ,health_beauty,64.52,1,1,True
SP,garden_tools,71.05,1,1,True
PR,baby,80.10000000000001,1,1,True
RS,computers_accessories,192.49,1,1,True
GO,furniture_decor,130.56,1,1,True
SP,baby,61.85,1,1,True
PA,watches_gifts,48.04,1,1,True
SP,auto,35.36,1,1,True
SC,perfumery,72.14,1,1,True
SP,sports_leisure,113.22999999999999,1,1,True
PE,health_beauty,125.53,1,1,True
SP,construction_tools_construction,59.87,1,1,True
MG,housewares,66.00999999999999,1,1,True
BA,home_appliances,42.55,1,1,True
MG,telephony,39.089999999999996,1,1,True
RJ,sports_leisure,128.26,1,1,True
SP,health_beauty,98.14,1,1,True
SP,drinks,43.55,1,1,True
TO,kitchen_dining_laundry_garden_furniture,214.61,1,1,True
RJ,furniture_decor,52.92,1,1,True
RJ,health_beauty,76.65,1,1,True
SP,furniture_decor,42.589999999999996,1,1,True
SP,sports_leisure,161.52,1,1,True
BA,books_general_interest,62.82,1,1,True
RJ,bed_bath_table,315.57,1,1,True
RJ,bed_bath_table,86.15,1,1,True
RJ,health_beauty,390.45,1,1,True
SC,musical_instruments,75.75,0,1,False
RJ,computers_accessories,36.01,1,1,True
SP,costruction_tools_tools,64.94,1,1,True
SE,telephony,315.17,1,1,True
SP,fashion_bags_accessories,60.86,1,1,True
SP,air_conditioning,188.48000000000002,1,1,True
MG,bed_bath_table,38.129999999999995,1,1,True
SP,bed_bath_table,85.4,1,1,True
SC,bed_bath_table,108.0,1,1,True
RJ,bed_bath_table,87.64,1,1,True
SP,electronics,24.79,1,1,True
SC,pet_shop,166.05,1,1,True
SP,baby,153.7,1,1,True
MG,stationery,253.79000000000002,1,1,True
CE,cool_stuff,127.32,1,1,True
SP,bed_bath_table,38.989999999999995,1,1,True
MG,computers_accessories,172.66,1,1,True
SP,housewares,141.28,1,1,True
SP,sports_leisure,180.21,1,1,True
RS,furniture_decor,158.13,1,1,True
SC,toys,217.55,1,1,True
BA,auto,675.94,1,1,True
SP,bed_bath_table,69.73,1,1,True
PA,cool_stuff,149.23,1,1,True
BA,garden_tools,79.56,1,1,True
SP,housewares,62.379999999999995,1,1,True
RJ,bed_bath_table,120.16999999999999,1,1,True
CE,fashion_bags_accessories,325.72999999999996,1,1,True
RJ,computers_accessories,85.35,1,1,True
SP,baby,94.21000000000001,1,1,True
SP,bed_bath_table,101.14,1,1,True
CE,housewares,198.57999999999998,1,1,True
RS,electronics,32.66,1,1,True
SP,furniture_decor,112.53,1,1,True
SP,sports_leisure,125.52,1,1,True
RJ,fashion_bags_accessories,65.13,1,1,True
RJ,telephony,331.84999999999997,0,1,False
MG,sports_leisure,125.41000000000001,1,1,True
PR,art,50.98,0,1,False
BA,bed_bath_table,136.98,1,1,True
RJ,auto,143.28,1,1,True
MG,auto,219.27,1,1,True
SP,bed_bath_table,173.57,1,1,True
SP,small_appliances,86.25,1,1,True
MS,computers_accessories,83.84,1,1,True
SP,watches_gifts,141.42000000000002,1,1,True
RJ,health_beauty,35.69,1,1,True
GO,health_beauty,53.0,1,1,True
MG,furniture_decor,290.86,1,1,True
SP,garden_tools,32.379999999999995,1,1,True
RJ,furniture_decor,105.29,1,1,True
PR,bed_bath_table,50.09,1,1,True
SP,bed_bath_table,123.69,1,1,True
PR,housewares,76.50999999999999,1,1,True
SP,health_beauty,60.519999999999996,1,1,True
RJ,audio,30.130000000000003,1,1,True
MG,bed_bath_table,933.6999999999999,1,1,True
MT,sports_leisure,85.5,1,1,True
SC,furniture_decor,74.07,1,1,True
SE,fashion_bags_accessories,71.85,1,1,True
AP,furniture_decor,119.45,1,1,True
RJ,health_beauty,83.98,1,1,True
SP,bed_bath_table,102.03,1,1,True
RS,sports_leisure,271.17,1,1,True
SP,perfumery,209.41,1,1,True
RJ,small_appliances,1759.26,1,1,True
SP,bed_bath_table,170.43,1,1,True
RS,baby,55.84,1,1,True
MG,health_beauty,38.089999999999996,1,1,True
MG,computers_accessories,152.28,1,1,True
RJ,pet_shop,203.78,1,1,True
RJ,construction_tools_construction,524.78,1,1,True
DF,watches_gifts,501.45,1,1,True
MG,sports_leisure,111.02000000000001,1,1,True
MG,health_beauty,42.53,1,1,True
SP,health_beauty,118.27999999999999,1,1,True
SP,computers_accessories,130.9,0,1,False
RJ,computers_accessories,74.27,1,1,True
CE,health_beauty,966.58,1,1,True
SP,bed_bath_table,85.60000000000001,1,1,True
ES,watches_gifts,162.19,1,1,True
SP,cool_stuff,257.3,1,1,True
MG,bed_bath_table,88.91999999999999,1,1,True
GO,baby,77.09,1,1,True
RJ,electronics,49.019999999999996,1,1,True
RJ,health_beauty,106.08000000000001,1,1,True
SP,watches_gifts,620.29,1,1,True
SP,computers_accessories,32.7,1,1,True
MG,health_beauty,197.44,1,1,True
GO,watches_gifts,264.82,1,1,True
SP,health_beauty,116.6,1,1,True
RS,furniture_decor,328.17,1,1,True
RJ,computers_accessories,36.69,1,1,True
RJ,electronics,36.69,1,1,True
GO,health_beauty,100.33999999999999,1,1,True
MG,auto,82.60000000000001,1,1,True
RN,toys,157.99,1,1,True
RJ,housewares,526.36,1,1,True
GO,air_conditioning,107.05,1,1,True
CE,luggage_accessories,494.93,1,1,True
MG,furniture_decor,56.59,1,1,True
RJ,telephony,56.69,1,1,True
RJ,health_beauty,52.75,1,1,True
SP,auto,70.91,1,1,True
BA,telephony,47.04,1,1,True
SP,signaling_and_security,15.77,1,1,True
SP,auto,27.78,1,1,True
RJ,fashion_bags_accessories,205.94,1,1,True
SP,electronics,55.37,1,1,True
SP,health_beauty,38.8,1,1,True
SP,bed_bath_table,118.9,1,1,True
RJ,computers_accessories,236.93,1,1,True
RS,housewares,60.4,1,1,True
RJ,sports_leisure,125.53,1,1,True
BA,computers_accessories,128.89,1,1,True
SP,furniture_decor,82.18,1,1,True
SP,bed_bath_table,98.81,1,1,True
SP,cool_stuff,132.03,1,1,True
SP,home_confort,108.33000000000001,1,1,True
PR,garden_tools,109.82,1,1,True
RJ,perfumery,150.89000000000001,1,1,True
SP,diapers_and_hygiene,49.79,1,1,True
RS,telephony,200.44,1,1,True
RJ,bed_bath_table,134.18,1,1,True
SP,consoles_games,31.75,1,1,True
SP,bed_bath_table,153.9,1,1,True
SP,furniture_decor,62.91,1,1,True
PR,electronics,28.75,1,1,True
RO,watches_gifts,221.09,1,1,True
SP,perfumery,187.51,1,1,True
SP,bed_bath_table,173.72,1,1,True
SP,bed_bath_table,117.58,1,1,True
SP,health_beauty,38.01,1,1,True
SP,furniture_decor,66.00999999999999,1,1,True
MG,perfumery,151.6,1,1,True
SP,furniture_decor,165.95,1,1,True
PR,cool_stuff,138.07999999999998,1,1,True
GO,pet_shop,76.02,1,1,True
CE,perfumery,217.16,1,1,True
PI,health_beauty,1168.71,1,1,True
SP,telephony,40.86,1,1,True
SP,auto,27.869999999999997,1,1,True
MA,furniture_decor,47.11,1,1,True
RJ,furniture_decor,74.72,1,1,True
MG,furniture_living_room,146.69,1,1,True
SP,computers_accessories,17.77,1,1,True
SP,toys,102.96,1,1,True
RJ,housewares,43.01,1,1,True
BA,furniture_decor,154.1,1,1,True
SP,fixed_telephony,161.65,1,1,True
SP,perfumery,159.14000000000001,1,1,True
SP,home_appliances,27.79,1,1,True
MT,watches_gifts,187.75,1,1,True
SP,sports_leisure,138.65,1,1,True
SP,consoles_games,97.86999999999999,1,1,True
SP,books_technical,143.93,1,1,True
SP,sports_leisure,72.07,1,1,True
RJ,housewares,60.22,1,1,True
PR,furniture_decor,158.53,1,1,True
PR,auto,73.34,1,1,True
DF,sports_leisure,146.96,1,1,True
SP,electronics,16.39,1,1,True
SC,watches_gifts,241.22,1,1,True
BA,health_beauty,157.43,1,1,True
BA,health_beauty,217.81,1,1,True
SP,fashion_male_clothing,61.84,1,1,True
SP,health_beauty,55.36,1,1,True
RS,housewares,204.15,1,1,True
RJ,perfumery,134.74,1,1,True
SP,health_beauty,85.72,1,1,True
MG,market_place,39.05,1,1,True
CE,watches_gifts,144.07999999999998,1,1,True
SP,perfumery,47.629999999999995,1,1,True
MA,furniture_decor,74.07,1,1,True
MG,computers_accessories,101.03,1,1,True
RJ,fashion_bags_accessories,165.8,1,1,True
SC,sports_leisure,76.38,1,1,True
PI,art,154.18,1,1,True
SP,bed_bath_table,90.63,1,1,True
SP,telephony,37.37,1,1,True
MG,housewares,62.01,1,1,True
RN,telephony,280.59000000000003,1,1,True
RS,toys,723.48,1,1,True
SP,home_appliances,84.48,1,1,True
RS,computers_accessories,57.53,1,1,True
SP,toys,91.41999999999999,1,1,True
SC,furniture_decor,128.55,1,1,True
SP,housewares,162.70000000000002,1,1,True
DF,auto,116.85000000000001,1,1,True
CE,garden_tools,78.65,1,1,True
PR,garden_tools,77.57,1,1,True
RS,telephony,34.95,1,1,True
RS,toys,65.95,1,1,True
SP,telephony,219.83,1,1,True
BA,toys,157.54000000000002,1,1,True
SP,baby,41.75,1,1,True
MG,watches_gifts,84.58,1,1,True
SP,bed_bath_table,24.38,1,1,True
RJ,bed_bath_table,55.31,1,1,True
SP,baby,57.989999999999995,1,1,True
SP,watches_gifts,106.95,1,1,True
RJ,sports_leisure,51.09,1,1,True
SP,health_beauty,271.54,1,1,True
SP,housewares,512.2099999999999,1,1,True
AP,watches_gifts,99.9,1,1,True
SP,health_beauty,120.09,1,1,True
SP,auto,53.480000000000004,1,1,True
MG,furniture_decor,93.3,1,1,True
MG,cool_stuff,61.43,1,1,True
SP,telephony,35.769999999999996,1,1,True
SP,cool_stuff,159.02,1,1,True
SP,sports_leisure,48.62,1,1,True
SP,housewares,52.98,1,1,True
SP,auto,31.75,1,1,True
SP,bed_bath_table,60.589999999999996,1,1,True
MT,auto,34.05,1,1,True
SP,sports_leisure,25.67,1,1,True
SC,watches_gifts,44.1,1,1,True
GO,bed_bath_table,144.89000000000001,1,1,True
PE,stationery,102.07,1,1,True
SP,health_beauty,28.64,1,1,True
RJ,construction_tools_construction,233.38000000000002,1,1,True
RJ,cool_stuff,80.56,1,1,True
SP,industry_commerce_and_business,128.31,1,1,True
SC,toys,106.29,1,1,True
SC,sports_leisure,37.61,1,1,True
SP,telephony,30.77,1,1,True
SP,health_beauty,164.7,1,1,True
BA,bed_bath_table,106.97,1,1,True
RJ,perfumery,66.13,1,1,True
SP,auto,60.68,1,1,True
SP,watches_gifts,177.05,1,1,True
MG,furniture_decor,152.26,1,1,True
RJ,baby,54.0,1,1,True
SP,stationery,147.72,1,1,True
MT,computers_accessories,204.98000000000002,1,1,True
RJ,furniture_decor,114.73,1,1,True
MG,sports_leisure,34.089999999999996,1,1,True
CE,housewares,41.379999999999995,0,1,False
GO,housewares,86.15,1,1,True
RJ,furniture_decor,305.01,1,1,True
PR,computers_accessories,73.2,1,1,True
MG,toys,50.1,1,1,True
SP,books_general_interest,48.28,1,1,True
MG,sports_leisure,68.13,1,1,True
CE,perfumery,171.29,1,1,True
MG,baby,90.64999999999999,1,1,True
BA,fashion_bags_accessories,273.23,1,1,True
SP,watches_gifts,69.15,1,1,True
MG,sports_leisure,128.45,1,1,True
SP,electronics,25.5,1,1,True
SP,housewares,40.17,1,1,True
PR,auto,131.62,1,1,True
RJ,cool_stuff,162.25,1,1,True
MG,agro_industry_and_commerce,423.66,1,1,True
SP,bed_bath_table,59.85,1,1,True
GO,toys,72.71,0,1,False
SP,garden_tools,517.3,1,1,True
BA,computers_accessories,59.58,0,1,False
SP,toys,46.92,1,1,True
SP,bed_bath_table,184.76999999999998,1,1,True
SP,office_furniture,235.55,1,1,True
MG,perfumery,99.52,1,1,True
SP,housewares,138.64,1,1,True
BA,fashion_bags_accessories,72.18,1,1,True
SP,bed_bath_table,59.8,1,1,True
SP,sports_leisure,80.2,1,1,True
DF,furniture_decor,52.5,1,1,True
PA,musical_instruments,63.7,1,1,True
SP,furniture_decor,46.18,1,1,True
CE,garden_tools,88.72,1,1,True
SP,baby,21.52,1,1,True
SP,perfumery,169.94,1,1,True
MT,computers_accessories,50.78,1,1,True
SP,furniture_decor,115.57,1,1,True
MG,bed_bath_table,88.06,1,1,True
SP,bed_bath_table,162.44,1,1,True
SP,furniture_decor,57.72,1,1,True
SP,housewares,443.77,1,1,True
MG,computers_accessories,42.53,1,1,True
SP,pet_shop,166.48000000000002,1,1,True
SP,health_beauty,270.07,1,1,True
SP,cool_stuff,134.9,1,1,True
RS,sports_leisure,34.53,1,1,True
SP,bed_bath_table,150.54,1,1,True
AL,sports_leisure,35.099999999999994,1,1,True
MG,computers_accessories,91.86000000000001,1,1,True
SP,luggage_accessories,95.2,1,1,True
ES,bed_bath_table,157.08999999999997,1,1,True
ES,telephony,40.230000000000004,1,1,True
MG,cool_stuff,134.08,1,1,True
SP,small_appliances,117.93,1,1,True
PR,auto,48.3,1,1,True
MS,electronics,191.99,1,1,True
SC,watches_gifts,43.1,1,1,True
PI,toys,284.42,1,1,True
SC,consoles_games,349.07,1,1,True
MS,computers_accessories,61.1,1,1,True
RJ,bed_bath_table,83.10000000000001,1,1,True
SP,auto,77.89,1,1,True
PR,sports_leisure,36.22,1,1,True
RJ,fashion_bags_accessories,286.64,1,1,True
BA,watches_gifts,167.49,1,1,True
SP,telephony,41.75,1,1,True
SP,housewares,216.57999999999998,1,1,True
SP,health_beauty,192.55,1,1,True
SP,fashion_shoes,50.0,1,1,True
MG,pet_shop,138.85,1,1,True
BA,baby,181.82,1,1,True
SP,bed_bath_table,61.800000000000004,1,1,True
MG,pet_shop,72.64,1,1,True
SP,furniture_decor,93.85000000000001,1,1,True
SP,furniture_decor,256.59,1,1,True
SP,electronics,36.489999999999995,1,1,True
SP,costruction_tools_garden,86.99000000000001,1,1,True
DF,watches_gifts,678.49,1,1,True
SC,furniture_decor,74.07,1,1,True
GO,pet_shop,82.32,1,1,True
GO,computers_accessories,43.230000000000004,1,1,True
RJ,watches_gifts,266.61,1,1,True
SP,garden_tools,128.48,1,1,True
PR,perfumery,117.57,1,1,True
SP,fashion_bags_accessories,70.91,1,1,True
SP,electronics,32.37,1,1,True
MG,home_appliances,98.56,1,1,True
SP,sports_leisure,178.74,1,1,True
RJ,sports_leisure,34.22,1,1,True
SP,home_appliances,56.85,1,1,True
SP,books_general_interest,42.769999999999996,1,1,True
RJ,auto,120.97999999999999,1,1,True
GO,health_beauty,76.75999999999999,1,1,True
SP,furniture_decor,197.3,1,1,True
MG,stationery,47.43,1,1,True
MG,toys,183.13,1,1,True
SP,health_beauty,58.01,1,1,True
PI,art,154.18,1,1,True
SP,computers_accessories,277.12,1,1,True
GO,bed_bath_table,105.28,0,1,False
PI,toys,127.46,1,1,True
SP,computers_accessories,44.04,1,1,True
MG,sports_leisure,273.45,1,1,True
SP,bed_bath_table,24.78,1,1,True
MA,furniture_decor,59.6,0,1,False
MG,food,46.129999999999995,1,1,True
MS,bed_bath_table,103.78999999999999,1,1,True
SP,bed_bath_table,23.77,1,1,True
SP,cool_stuff,81.72,1,1,True
SP,housewares,43.41,1,1,True
SP,agro_industry_and_commerce,438.95,1,1,True
MA,auto,74.11,1,1,True
RJ,health_beauty,33.449999999999996,0,1,False
SP,bed_bath_table,142.68,1,1,True
SP,electronics,31.38,1,1,True
SP,bed_bath_table,92.05,1,1,True
SP,sports_leisure,45.87,1,1,True
BA,watches_gifts,805.06,1,1,True
SP,music,92.17,1,1,True
SP,furniture_decor,86.02000000000001,1,1,True
SP,stationery,112.71000000000001,1,1,True
PA,furniture_decor,84.81,1,1,True
RS,housewares,118.58,1,1,True
CE,telephony,44.62,1,1,True
RJ,electronics,27.0,1,1,True
SC,garden_tools,58.870000000000005,1,1,True
DF,housewares,94.74,1,1,True
RS,telephony,37.089999999999996,1,1,True
SP,watches_gifts,94.31,1,1,True
MG,furniture_decor,35.0,1,1,True
GO,housewares,49.16,1,1,True
SE,electronics,34.8,1,1,True
BA,watches_gifts,172.42000000000002,1,1,True
SP,toys,355.58,1,1,True
GO,cool_stuff,262.16,1,1,True
TO,watches_gifts,127.3,1,1,True
SP,toys,68.72,1,1,True
SP,health_beauty,87.64,1,1,True
MG,party_supplies,602.58,1,1,True
MG,bed_bath_table,102.05,1,1,True
ES,furniture_decor,96.02,1,1,True
SP,health_beauty,48.129999999999995,1,1,True
MT,telephony,47.05,1,1,True
PR,health_beauty,70.03999999999999,1,1,True
SP,health_beauty,22.880000000000003,0,1,False
SP,watches_gifts,192.66,1,1,True
RJ,bed_bath_table,48.01,1,1,True
SP,pet_shop,46.41,1,1,True
GO,industry_commerce_and_business,842.96,1,1,True
RS,computers_accessories,87.02000000000001,1,1,True
SP,electronics,43.85,1,1,True
SP,musical_instruments,110.44,1,1,True
DF,watches_gifts,190.0,1,1,True
RJ,bed_bath_table,87.86000000000001,1,1,True
MG,perfumery,303.17,1,1,True
RS,bed_bath_table,84.33,1,1,True
SP,health_beauty,22.7,1,1,True
RJ,auto,173.62,1,1,True
DF,sports_leisure,56.39,1,1,True
PR,computers_accessories,104.37,1,1,True
GO,garden_tools,52.2,1,1,True
